,id,color,size,width,brand_name,model_name,market_price,lenskart_price,classification,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,offerName,qty,isCashbackApplicable
186,137930,Grey,Extra Wide,142 mm,Vincent Chase,VC E13033,1700,1700,eyeframe,9257,61635,4.65,157,VCEYE,4912,False
187,201281,Transparent,Narrow,132 mm,Lenskart Air,LA E14961,1700,1700,eyeframe,0,24532,4.85,31,VCEYE,4140,False
188,151701,Black,Medium,137 mm,Lenskart Air,LA E14572,1700,1700,eyeframe,0,16090,4.75,35,VCEYE,1294,False
189,215394,Pink,Medium,137 mm,Vincent Chase,VC E16668,1700,1700,eyeframe,0,2047,0.0,,VCEYE,74,False
190,213106,Black,Medium,135 mm,Lenskart Air,LA E16491,3000,3000,eyeframe,0,1041,0.0,,VCEYE,1052,False
191,150857,Pink,Medium,132 mm,John Jacobs,JJ E14409,3500,3500,eyeframe,0,26738,4.5,11,JJEYE,3509,False
192,210628,Black,Extra Wide,144 mm,Vincent Chase,VC E16002,1700,1700,eyeframe,0,5504,5.0,2,VCEYE,348,False
193,201097,Blue,Medium,137 mm,Vincent Chase,VC E14936,1700,1700,eyeframe,0,22391,4.95,20,VCEYE,1439,False
194,201283,Grey,Wide,140 mm,Lenskart Air,LA E14962,1700,1700,eyeframe,0,20778,4.7,17,VCEYE,1982,False
195,150551,Tortoise,Wide,138 mm,Lenskart Air,LA E11821,1700,1700,eyeframe,490,25168,4.7,529,VCEYE,962,False
196,215311,Blue,Wide,139 mm,Vincent Chase,VC E16606,1700,1700,eyeframe,0,179,0.0,,VCEYE,1398,False
197,213110,Black,Medium,136 mm,Lenskart Air,LA E16493,3000,3000,eyeframe,0,789,0.0,,VCEYE,1131,False
198,201410,Gunmetal,Wide,138 mm,John Jacobs,JJ E13105,5000,5000,eyeframe,0,2660,4.5,39,JJEYE,802,False
199,149602,Black,Narrow,132 mm,Vincent Chase,VC E14209,1700,1700,eyeframe,4380,37852,4.7,38,VCEYE,5168,False
200,130270,Blue,Narrow,130 mm,Vincent Chase,VC E10502,1700,1700,eyeframe,3089,47267,4.45,136,VCEYE,5594,False
